image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
scgan_0027418,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027419,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027420,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027421,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027422,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027423,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027424,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027425,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027426,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027427,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027428,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027429,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027430,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027431,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027432,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027433,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027434,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027435,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027436,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027437,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027438,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027439,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027440,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027441,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027442,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027443,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027444,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027445,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027446,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027447,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027448,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027449,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027450,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027451,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027452,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027453,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027454,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027455,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027456,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027457,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027458,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027459,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027460,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027461,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027462,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027463,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027464,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027465,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027466,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027467,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027468,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027469,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027470,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027471,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027472,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027473,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027474,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027475,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027476,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027477,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027478,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027479,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027480,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027481,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027482,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027483,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027484,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027485,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027486,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027487,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027488,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0027489,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027490,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027491,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027492,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027493,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027494,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027495,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027496,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027497,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027498,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027499,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027500,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027501,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027502,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027503,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027504,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027505,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027506,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027507,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027508,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027509,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027510,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027511,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027512,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027513,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027514,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027515,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027516,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027517,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027518,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027519,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027520,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027521,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027522,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0027523,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027524,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027525,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027526,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027527,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027528,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027529,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027530,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027531,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027532,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027533,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027534,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027535,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027536,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027537,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027538,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027539,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027540,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027541,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027542,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027543,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027544,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027545,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027546,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027547,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027548,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027549,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027550,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027551,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027552,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027553,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027554,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027555,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027556,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027557,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027558,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027559,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027560,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027561,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027562,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027563,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0027564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027565,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027566,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027567,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027568,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027569,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027570,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027571,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027572,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027573,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027574,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027575,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027576,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027577,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027578,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027579,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027580,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027581,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027582,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027583,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027584,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027585,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027586,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027587,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027588,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027589,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027590,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027591,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027592,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027593,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027594,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027595,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027596,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027597,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027598,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0027599,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027600,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027601,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027602,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027603,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027605,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027606,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027607,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027608,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027609,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027610,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027611,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027612,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027613,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0027614,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027615,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027616,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027617,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027618,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027619,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027620,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027621,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027622,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027623,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027624,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027625,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027626,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0027627,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027628,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027629,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027630,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027631,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027632,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027633,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027634,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027635,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027636,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027637,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027638,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027639,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027640,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027641,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027642,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027643,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027644,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027645,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027646,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027647,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027648,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0027649,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027650,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027651,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027652,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027653,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027654,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027655,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027656,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027657,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027658,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027659,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027660,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027661,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027662,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027663,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027664,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027665,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0027666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027667,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027668,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027669,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027670,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027671,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027672,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0027673,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027674,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027675,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027676,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027677,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027678,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027679,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027680,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027681,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027682,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027683,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027684,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027685,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027686,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027687,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027688,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027689,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027690,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027691,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027692,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027693,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027694,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027695,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027696,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027697,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027698,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027699,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027700,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027701,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027702,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027703,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027704,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027705,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027706,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027707,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027708,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027709,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027710,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027711,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027712,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027713,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027714,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027715,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027716,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027717,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027718,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027719,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027720,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027721,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027722,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027723,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027724,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027725,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027726,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027727,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0027728,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027729,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027730,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027731,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027732,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027733,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027734,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027735,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027736,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027737,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027738,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027739,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027740,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027741,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027742,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027743,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027744,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027745,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0027746,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027747,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027748,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027749,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027750,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027751,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027752,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027753,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027754,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027755,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027756,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027757,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027758,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027759,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027760,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027761,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027762,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027763,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027764,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027765,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027766,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027767,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027768,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027769,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027770,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027771,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027772,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027773,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027774,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027775,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027776,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027777,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027778,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027779,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027780,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027781,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027782,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027783,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027784,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027785,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027786,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027787,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027788,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0027789,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027790,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0027791,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027792,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027793,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027794,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027795,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027796,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027797,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0027798,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027799,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027800,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027801,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0027802,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0027803,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027804,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0027805,0.0,1.0,0.0,0.0,0.0,0.0,0.0
